128.59,108.62,299.1,12.978,1
132.22,107.53,319.53,16.96,1
128.91,102.58,322.4,18.47,1
129.76,81.033,272.49,16.927,1
134.82,100.74,283.51,15.021,1
128.53,93.312,296.62,16.932,1
128.86,100.74,282.79,14.888,1
133.67,100.51,283.42,16.427,1
129.53,98.075,302.71,19.317,1
139.45,115.68,399.93,17.883,1
139.28,115,399.29,13.616,1
141.62,98.28,403.25,15.266,1
142.24,80.719,392.22,14.656,1
135.97,93.616,388.59,19.322,1
128.81,120.45,414.66,22.717,1
129.21,109.31,401.89,11.952,1
129.37,84.937,367.94,11.048,1
137.11,89.976,380.39,12.434,1
131.53,108.08,409.47,18.848,1
136.79,88.878,403.07,16.463,1
137.39,68.461,220.98,13.766,1
136.46,72.561,251,7.5836,1
134.39,83.611,240.56,9.032,1
138.28,87.278,212.95,16.294,1
141.48,73.025,240.47,10.971,1
142.05,88.012,241.26,10.847,1
140.73,69.88,254.05,10.032,1
134.14,70.954,246.92,10.195,1
131.99,88.895,224.76,18.524,1
140.32,81.846,233.67,10.904,1
132.92,69.018,220.16,10.152,1
132.1,94.483,562.82,28.662,1
139.25,139.55,561.99,12.733,1
138.27,116.91,569.78,22.819,1
136.46,119.81,557.23,21.816,1
140.03,89.241,561.31,23.838,1
135.54,96.275,587.92,25.6,1
138.58,104.54,558.04,22.324,1
136.21,111.2,539.87,20.763,1
132.78,95.741,562.08,31.234,1
134.42,114.52,562.48,17.049,1
138.85,114.78,567.25,22.435,1
131.79,123.81,573.24,25.12,1
134.8,148.93,580.15,21.458,1
132.59,133.06,579.22,19.833,1
132.29,131.11,600.09,24.44,1
126.51,131.78,586.76,21.801,1
128.01,135.13,583.27,20.774,1
131.31,134.58,570.31,14.262,1
132.59,133.06,579.22,19.833,1
134.31,124.35,582.94,22.403,1
132.49,130.8,592.25,25.816,1
123.77,145.97,585.6,22.415,1
130.9,86.754,233.67,14.056,1
122,89.829,210.96,17.582,1
122.02,91.367,226.06,12.887,1
128.11,94.295,226.64,14.579,1
124.46,92.476,258.33,14.269,1
122.6,92.629,214.97,19.117,1
133.94,90.301,229.11,13.223,1
123.54,92.756,241.3,11.475,1
122.45,92.82,217.78,9.8669,1
124.09,93.286,226.45,11.03,1
128.21,95.508,222.79,16.37,1
135.37,106.75,459.45,17.595,1
138.45,108.81,448.56,17.182,1
136.33,106.58,457.48,17.578,1
134.7,107.06,437.04,20.841,1
136.11,116.65,450.42,19.308,1
134.75,109.74,459.12,19.919,1
135.97,108.27,449.55,16.366,1
136.63,117.99,450.82,17.652,1
135.68,105.21,453.33,16.185,1
135.99,111.61,449.87,18.436,1
135.84,109.86,453.15,16.347,1
119.46,93.145,227.77,12.293,1
129.7,83.455,231.03,13.161,1
121.62,90.197,214.02,15.285,1
122.03,103.93,252.27,14.055,1
129.18,91.487,236.98,11.604,1
121.75,93.244,230.74,11.637,1
127.1,93.998,235.69,17.584,1
133.5,93.628,229.36,13.708,1
132.29,94.006,231.73,15.175,1
119.96,92.793,234.21,11.886,1
119.46,93.145,227.77,12.293,1
133.49,93.035,220.28,15.111,1
140.22,74.103,208.6,9.0339,1
128.17,89.235,218.55,16.801,1
131.92,94.616,211.38,19.334,1
133.26,84.341,216.93,19.353,1
126.42,91.276,209.96,19.849,1
130.44,95.268,252.19,15.957,1
120.37,89.876,218.35,12.311,1
125.84,89.239,265.02,15.469,1
128.44,89.753,236.81,15.054,1
135.5,89.685,223.33,13.143,1
128.27,96.378,358.66,14.159,1
127.11,86.337,365.01,13.255,1
126.53,85.111,359.78,11.081,1
128.8,88.069,343.93,11.638,1
132.99,97.358,334.71,11.443,1
127.19,87.579,330.16,11.681,1
127.67,111.87,365.94,11.419,1
128.94,100.13,341.24,12.313,1
128.82,100.61,365,18.901,1
126.53,85.111,359.78,11.081,1
128.98,107.17,337.15,11.418,1
133.66,99.993,260.05,13.621,1
124.82,96.616,266.55,13.009,1
140.95,93.934,243.94,12.69,1
134.4,101.63,265.59,14.284,1
136.33,102.56,247.1,10.825,1
134.75,99.156,266.31,14.312,1
135.02,104.55,270.65,14.33,1
135.39,101.05,305.79,14.022,1
125.55,98.034,262.55,13.447,1
130.91,97.429,239.66,12.399,1
135.04,96.333,281.2,13.351,1
139.11,90.081,236.69,15.222,1
133.35,89.453,217.52,15.858,1
142.57,89.764,240.26,11.299,1
141.83,92.834,241.65,10.774,1
138.63,94.943,240.12,12.689,1
139.67,87.958,242.36,12.774,1
130.2,91.859,241.28,10.206,1
140.54,90.75,236.92,12.346,1
141.35,80.899,241,6.7676,1
142.57,89.764,240.26,11.299,1
131.11,92.967,240.77,11.102,1
124.39,93.142,219.22,13.093,1
124.61,91.055,210.46,14.343,1
138.23,78.169,242.52,8.2008,1
133.02,86.925,249.01,13.08,1
136.05,69.275,242.53,9.1181,1
131.24,100.11,258.91,14.277,1
127.16,100.6,255.34,11.507,1
124.6,90.813,213.21,18.182,1
124.61,90.44,219.88,14.68,1
124.59,91.353,237.73,15.271,1
131.09,94.019,240.59,16.283,1
129.19,95.46,364.97,23.187,1
134.12,85.833,340.81,19.455,1
130.85,83.403,342.28,21.172,1
131.22,111.12,333.05,18.826,1
131.81,88.44,329.37,20.969,1
130.29,105.51,344.35,22.405,1
128.04,103.1,350.6,19.032,1
127.69,98.083,339.26,16,1
129.4,115.61,338.63,15.133,1
135.52,99.436,337.84,20.733,1
130.24,92.092,342.11,20.889,1
122.15,90.301,236.92,14.065,1
133.85,78.741,254.37,14.175,1
128.32,88.726,277.73,14.186,1
129.71,82.951,221.15,14.116,1
127.41,89.101,237.42,13.974,1
133.92,86.335,244.58,14.327,1
133.85,78.741,254.37,14.175,1
132,88.892,276.27,14.752,1
132.17,92.874,280.05,14.959,1
134.01,78.755,237.2,16.661,1
130.04,86.724,294.25,16.606,1
125.98,133.24,584.12,20.873,1
119.46,139.19,603.03,26.685,1
121.14,146.61,591.46,23.938,1
118.54,146.93,599.41,28.547,1
119.57,132.41,591.3,27.124,1
121.15,130.31,593.99,27.777,1
120.27,138.37,599.79,26.042,1
121.82,150.09,590.8,24.567,1
122.67,149.2,564.81,12.228,1
120.77,151.84,566.49,12.001,1
119.69,148.03,591.16,25.418,1
128.73,129.83,580.55,20.23,1
120.09,136.94,603.82,29.639,1
123.28,129.68,600.22,29.895,1
126.73,142.62,570.51,26.145,1
122.23,131.99,606.99,29.605,1
123.28,129.68,600.22,29.895,1
121.38,131.75,608.48,29.363,1
120,131.22,596.14,28.226,1
131.57,130.15,599.59,27.776,1
126.55,126.07,578.38,33.396,1
123.44,132.71,594.74,23.407,1
120.85,129.26,520.67,21.493,1
122.36,133.48,505.97,22.179,1
122.54,135.25,501.75,22.774,1
122.92,134.18,509.55,21.881,1
116.02,130.91,503.01,27.936,1
122.21,127.03,506.53,21.411,1
118.43,140.1,495.45,23.986,1
122.5,140.77,495.3,23.889,1
119.55,133.96,474.32,22.776,1
116.73,130.69,491.67,27.262,1
119.58,131.02,515.35,21.514,1
136.71,138.45,444.78,18.551,1
132.28,118.9,444.35,23.84,1
138.51,118.54,445.93,20.085,1
134.65,118.68,433.32,20.386,1
136.8,115.56,450.14,20.04,1
130.16,118.72,432.45,20.197,1
138.32,117.98,445.83,19.639,1
137.53,115.96,445.16,18.936,1
130.62,118.56,435.11,20.928,1
129.31,118.67,429.58,20.359,1
131.03,119.47,444.58,19.989,1
119.37,120.08,435.98,20.354,1
119.8,119.09,421.8,21.408,1
122.07,117.2,428.64,30.345,1
132.56,125.75,421.21,26.526,1
122.26,119.71,433.34,21.876,1
118.58,117.07,429.14,33.421,1
123.68,115.68,422.95,31.256,1
125.7,120.16,425.9,33.229,1
133.89,123.01,432.61,27.415,1
124.02,123.32,433.86,24.253,1
133.79,119.43,426.01,28.281,1
126.98,95.224,237.15,17.858,1
133.13,94.312,232.07,16.553,1
137.23,94.523,238.1,17.368,1
125.46,94.728,209.17,18.411,1
129.88,93.504,238.85,17.333,1
134.69,100.01,261.72,16.539,1
131.72,93.338,236.08,17.818,1
134.06,95.591,236.68,18.004,1
142.27,94.855,239.36,12.218,1
134.49,103.58,245.9,15.88,1
134.5,102.98,254.05,15.316,1
117.65,155.46,541.54,18.512,1
120.34,156.02,503.11,22.457,1
121.94,156.02,511.48,23.843,1
117.65,151.15,512.69,19.369,1
122.08,139.68,498.65,20.18,1
117.92,139.89,509.94,23.819,1
127.85,148.43,538.48,18.674,1
123.06,155.84,496.91,20.266,1
123.35,155.68,528.5,19.154,1
117.65,155.46,541.54,18.512,1
117.65,155.46,541.54,18.512,1
132.36,144.85,581.04,17.755,1
135.12,142.52,593.86,27.444,1
133.89,151.17,589.13,22.96,1
129.04,148.7,592.85,22.382,1
125.98,152.2,589.39,24.488,1
121.05,152.6,588.63,24.253,1
133.53,146.45,589.88,22.431,1
129.34,153.05,588.32,22.294,1
131.73,138.46,588.05,25.026,1
131.21,145.31,580.09,12.061,1
129.46,147.36,592.93,25.828,1
126.96,124.08,436.18,19.438,1
123.14,119.86,423.32,18.512,1
127.49,119.71,436.42,22.153,1
123.3,120.67,436.09,18.284,1
127.29,120.65,441.27,19.295,1
125.69,119.86,430.75,17.603,1
120.53,119.63,421.12,20.062,1
123.3,120.67,436.09,18.284,1
126.92,119.59,436.47,18.45,1
127.3,119.94,436.44,19.044,1
123.01,119.83,431.82,19.576,1
126.86,122.64,401.01,20.684,1
127.72,118.7,398.92,21.377,1
127.73,114.83,403.31,20.593,1
128.1,118.4,403.33,21.406,1
127.13,121.82,402.37,21.254,1
125.32,120.49,400.12,20.171,1
127.81,119.72,410.71,22.012,1
127.72,127.74,401.49,21.063,1
126.98,118.92,402.27,20.678,1
128.21,139.24,410.65,22.062,1
128.07,117.69,391,19.669,1
120.44,127.26,315.17,28.777,1
119.64,118.82,312.52,21.872,1
123.2,107.61,318.48,21.831,1
122.25,94.038,302.72,19.575,1
119.64,118.82,312.52,21.872,1
126.94,117.69,316.47,19.706,1
132.26,99.787,309.8,21.149,1
121.38,116.72,313.08,21.162,1
131.21,116.67,321.01,19.3,1
127.49,115.45,298.89,21.699,1
119.92,130.66,316.95,17.708,1
119.44,134.15,596.44,28.833,1
122.21,129.38,589.79,34.012,1
133.51,129.66,594.26,27.619,1
129.7,132.42,581.82,25.515,1
118.47,132.86,595.93,28.919,1
119.64,151.58,591.71,27.106,1
127.26,134.44,572.72,25.46,1
120.54,133.05,591.69,24.702,1
119.97,132.17,594.4,24.731,1
119.51,131.59,592.24,27.411,1
130.96,131.82,585.85,24.332,1
131.47,117.22,496.36,25.162,1
116.42,128,483,28.689,1
121.1,130.51,503.93,22.242,1
132.19,118.55,483.71,25.107,1
143.08,125.55,481.62,23.39,1
130.2,148.62,502.9,26.61,1
127.63,128.59,505.26,21.777,1
131.9,136.53,500.18,26.656,1
132.28,126.21,503.63,26.667,1
124.73,133.82,506.38,23.302,1
131.95,124.9,497.99,24.47,1
117.78,130.54,497.6,26.865,1
127.43,116.77,509.21,22.715,1
123.68,136.37,499,22.294,1
128.74,126.29,507.21,23.223,1
119.27,134.02,507.43,21.852,1
121.17,134.03,504.32,24.083,1
117.89,133.54,508.37,21.71,1
123.73,136.7,484.52,23.628,1
117.95,133.5,507.29,21.853,1
129.27,126.85,526.2,19.624,1
120.72,132.29,497.27,22.259,1
129.75,125.55,489.57,23.031,1
122.95,150.2,494.28,25.027,1
124,156.24,493.41,24.439,1
123.24,151.99,497.65,26.381,1
128.49,144.95,470.66,24.683,1
126.87,148.35,486.6,24.452,1
117.93,133.84,502.49,24.089,1
137.76,135.4,482.62,23.819,1
124,156.24,493.41,24.439,1
129.5,149.45,490.92,23.203,1
123.09,147.78,479.08,24.464,1
129.75,98.658,313.02,20.696,1
135.18,115.02,327.8,18.063,1
133.23,114.39,325.4,15.193,1
128.19,106.68,312.98,21.849,1
129.62,108.26,320.99,25.392,1
130.39,103.56,321.55,20.148,1
125.62,119.6,323.1,20.275,1
135.22,103.78,327.99,20.555,1
128.77,95.359,307.03,18.287,1
124.93,117.47,316.3,21.742,1
134.18,114.39,331.57,21.665,1
133.8,118.1,327.21,14.319,1
124.37,124.2,322.2,21.498,1
126.1,119.33,322.67,17.783,1
122.08,124.63,326.28,15.415,1
122.66,130.98,322.52,26.128,1
128.42,117.56,322.64,16.552,1
127.31,115.81,329.42,14.163,1
130.22,108.85,317.23,13.737,1
121.95,120.04,315.15,19.909,1
122.8,132.49,322.29,15.835,1
120.44,130.66,319.79,16.122,1
128.4,129.43,385.46,23.108,1
126.24,120.79,358.04,21.962,1
132.87,126.83,372.91,16.375,1
132.36,121.95,377.34,20.955,1
130.7,129.51,378.02,21.963,1
130.47,127.42,384.66,23.257,1
132.4,125.41,373.81,23.22,1
130.22,123.46,372.58,23.406,1
108.18,130.35,380.67,22.583,1
132.25,127.1,373.99,21.857,1
126.02,121.96,380.17,22.907,1
130.88,118.2,419.23,26.753,1
128.92,119.32,416.73,24.691,1
137,121.72,417.7,22.094,1
125.67,120.16,418.79,31.853,1
119.93,119.73,422.1,32.666,1
127.82,119.02,412.57,26.364,1
124.46,119.52,416.51,24.291,1
127.87,120.34,407.45,26.848,1
129.33,119.8,418.77,20.247,1
127.04,125.93,409.95,24.04,1
131.88,117.51,417.18,24.805,1
121.71,121.2,330.69,15.798,1
130.98,128.45,326.47,28.3,1
120,125.14,321.6,28.9,1
122.52,132.03,323.77,19.43,1
122.08,123.36,326.16,21.236,1
123.12,126.84,325.09,22.214,1
121.98,125.74,328.75,18.497,1
134.36,121.84,330.82,14.56,1
122.1,125.7,329.51,27.267,1
129.09,124.68,324.68,23.943,1
120.09,127.81,319.51,23.2,1
127.95,124.43,403.08,21.898,1
126.43,128.6,403.06,23.369,1
121.63,120.75,410.78,22.887,1
126.68,129.87,394.52,20.842,1
126.45,126.42,403.16,21.937,1
132.16,118.19,409.49,18.818,1
129.76,126.14,404.01,22.073,1
120.83,123.49,413.53,22.561,1
126.43,128.6,403.06,23.369,1
127.71,127.84,414.25,27.043,1
126.74,121.18,403.18,22.672,1
134.85,134.22,414.29,19.122,1
123.57,127.49,415.78,22.074,1
125.15,126.69,399.62,20.663,1
128.25,136.33,415.64,26.766,1
128.64,141.4,415.66,18.168,1
128.36,133.22,404.2,23.822,1
123,129.24,414.71,22.661,1
134.68,130.82,413.75,22.463,1
129.84,140.96,429.08,22.763,1
128.16,132.79,406.66,22.919,1
128.37,140.65,411.3,24.842,1
128.04,136.88,390.87,22.161,1
126.76,116.9,385.75,21.459,1
127.15,137.63,398.08,21.803,1
127.22,127.1,406.46,21.61,1
126.9,122.99,399.38,20.677,1
126.99,112.71,387.01,20.627,1
126.56,122.96,398.8,20.403,1
126.85,117.42,387.8,19.815,1
126.96,122.65,388.37,19.858,1
126.53,129.64,401.78,20.759,1
127.24,129.78,398.06,21.384,1
133.72,124.4,436.42,22.526,1
134.18,115.74,437.32,22.147,1
123.39,119.86,436.4,20.433,1
130.12,116.97,422.9,20.785,1
137.03,119.13,438.52,23.665,1
126.52,117.79,430.31,31.139,1
128.58,119.32,436.56,24.034,1
125.69,120.53,436.53,23.634,1
127.66,120.05,436.23,21.537,1
128.72,123.22,436.28,23.348,1
128.81,119.06,429.11,21.6,1
135.85,118.01,467.67,21.809,1
136.36,118.42,462.57,21.61,1
135.79,118.27,474.23,21.951,1
136.36,118.42,462.57,21.61,1
136.32,114.64,461,18.573,1
135.6,121.41,448.77,21.496,1
131.98,115.96,472.05,22.786,1
140.66,119.4,464.86,23.316,1
136.19,114.39,444.96,21.531,1
137.23,118.46,448.17,20.382,1
134.42,125.48,457.41,21.272,1
120.8,119.38,425.46,20.909,1
128.63,119.19,435.61,23.928,1
128.97,118.76,427.5,21.304,1
130.37,119.93,428.68,21.266,1
128.83,118.91,428.15,21.368,1
128.62,119.59,420.97,23.047,1
136.38,125,421.17,18.502,1
127.03,120.33,428.78,18.832,1
128.97,118.76,427.5,21.304,1
128.52,119.15,421.11,21.184,1
128.58,119.96,421.7,25.048,1
133.29,115.45,543.28,28.993,1
131.9,127.15,577.93,26.37,1
131.41,121.18,543.07,25.189,1
133.6,116.97,577.69,33.055,1
127.8,125.62,573.43,34.76,1
133.68,115.66,533.64,28.736,1
131.77,129.69,577.53,34.909,1
131.21,122.25,563.67,31.261,1
131.6,117.24,566.01,36.442,1
131.28,120.01,561.39,34.926,1
132.74,134.77,579.51,27.832,1
123.35,134.8,504.79,23.569,1
127.94,116.97,490.11,26.198,1
129.93,124.05,490.73,26.219,1
123.88,153.2,497.32,25.931,1
119.14,134.94,483.52,28.423,1
123.61,135.79,509.43,22.765,1
122.65,140.79,487.4,26.389,1
123.66,136.24,502.14,22.599,1
122.63,136.69,480.35,24.697,1
115.6,135.8,498.34,27.723,1
126.84,136.3,487.92,25.58,1
129.54,120.09,323.35,28.122,1
132.39,113.49,326.89,18.897,1
128.72,114.46,339.44,17.668,1
130.18,111.11,326.08,18.854,1
126.47,114.04,325.97,16.814,1
127.99,122.48,323.62,28.662,1
135.29,114.44,331.06,12.96,1
125.57,115.04,352.64,17.007,1
131.44,112.07,321.32,20.07,1
127.22,114.66,339.87,18.534,1
131.74,104.41,321.45,20.691,1
131.76,111.71,323.94,18.688,1
131.8,112.84,325.37,18.791,1
131.49,112.65,327.26,18.889,1
129.46,103.36,322.66,21.46,1
125.51,126.26,324.57,20.456,1
121.69,114.47,317.2,19.098,1
128.31,111.82,344.96,18.671,1
129.21,110.65,327.72,19.005,1
130.63,102.62,321.35,15.188,1
129.21,110.65,327.72,19.005,1
129.21,110.65,327.72,19.005,1
135.9,125.2,411.07,18.42,1
125.66,129.64,394.91,18.696,1
124.98,122.04,393.85,20.029,1
124.88,124.59,398.19,20.12,1
125.2,118.4,396.43,18.822,1
125.06,120.68,410.05,26.235,1
125.48,118.71,401.25,21.183,1
131.27,117.45,413.86,18.162,1
124.59,120.64,398.85,18.676,1
124.59,120.64,398.85,18.676,1
126.26,127.07,394.4,19.446,1
132.18,109.08,457.43,19.508,1
129.36,123.95,464.72,26.64,1
135.03,116.63,456.63,25.049,1
131.15,121.04,447.17,24.281,1
129.58,123.81,465.73,25.498,1
130.07,118.43,472.41,26.341,1
133.48,120.58,477.52,26.155,1
129,140.92,471.3,26.383,1
114.55,127.48,468.85,27.987,1
132.02,106.48,461.37,18.971,1
130.52,115.14,481.56,23.491,1
128.67,125.34,397.95,17.292,1
138.47,122.67,334.99,14.796,1
139.76,125.89,371.65,16.998,1
128.64,122.66,371.08,17.802,1
139.88,123.6,393.87,16.422,1
140.61,116.19,334.66,14.046,1
138.7,120.56,350,13.079,1
138.98,128.04,378.58,20.125,1
134.55,116.67,359.19,15.8,1
140.8,127.04,371.89,21.344,1
131.15,121.01,360.08,15.602,1
126.95,117.59,386.05,20.306,1
127.2,123.94,386.19,19.762,1
127.22,110.1,383.39,19.666,1
126.83,126.84,389.83,19.668,1
140.05,123.7,373.28,16.764,1
124.79,110.11,359.11,19.299,1
141.2,110.23,374.5,18.379,1
125.88,111.25,370.95,18.115,1
126.91,122.34,385.32,20.483,1
126.92,122.48,386.14,19.768,1
